message,user_id,class_id,op_tags,sum_content_text
"用户：最近有点感冒了 昨天让他读 再也不想读了 
老师：可能就是因为前段时间宝宝感冒了，也没有参与阅读，就把习惯落下了。
老师：咱们现在的话，可以慢慢的再去培养他的习惯嘛，这一个月的故事对于孩子来说还是挺重要的，关于情绪情感呀，行为习惯呀，以及安全自我保护这一块的，我们可以跟着宝宝一起去阅读，渐渐的把我们的阅读习惯养起来嘛。",77665219,61442,M4,"课程表现：孩子因感冒落下阅读习惯，不想再读
行为习惯：
生活情况：孩子最近感冒
家长需求：
规划安排：
沟通态度：主动沟通"
"用户：最近有点不配合 
老师：是因为读到我们第4级企业了嘛，宝贝的兴趣会有一点下降了吗？
老师：阅读开始了吗？",34725433,61442,M4,"课程表现：孩子最近课程学习不配合
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度：主动沟通"
"用户：最近一直是这样的
用户：咋回事
用户：一直加载不出来
老师：宝贝妈妈，咱们有没有重新下载一下呢",78440884,61449,M0,"课程表现：
行为习惯：
生活情况：
家长需求：希望解决课程加载不出来的问题
规划安排：
沟通态度：主动沟通，积极反馈问题"
"用户：最近一段时间没有给朵朵看手机平板  我们在看眼睛  等恢复好了再跟上哈[愉快]
老师：好的，朵朵妈妈
用户：「DoDo：最近一段时间没有给朵朵看手机平板  我们在看眼睛  等恢复好了再跟上哈[愉快]」
- - - - - - - - - - - - - - -
前面说了[捂脸]",72404214,61449,M3,"课程表现：
行为习惯：
生活情况：孩子朵朵最近在看眼睛，这段时间未使用手机平板
家长需求：
规划安排：等孩子眼睛恢复好后继续跟上课程
沟通态度：回复积极"
"用户：最近学的字有点难，宝宝总是记不住，就不太愿意学咋办
老师：周东妈妈，最近的字确实会难一些，而且还是两个，我们不要求宝宝必须要把所有的识字都给记住哦，他只要能够去答题，我去完成就已经很厉害了，可以多表扬他。
老师：如果他记不住，我们不要强行要求你再去看一遍，再去做阅读题，因为现阶段对于孩子的一个要求哈，是四方面，就是让他能够感谢大概的自音咨询就好了，没有要求必须要死记硬背，嗯，要掌握具体的方式方法之后，他识字的效率才会更高的，所以说我们呃，让宝贝去把题给完成了，然后他有兴趣的话呢，可以在生活当中做一些识字小小游戏，周末的时候可以翻开思看，嗯，做一做那种识字的连线都可以。让他保持每天的阅读习惯，坚持阅读2级就是养成习惯的。
用户：只记得当时，回头就忘了
老师：嗯，多多妈妈，其实这个很正常，不止多多一个小朋友这样子啊，现阶段的小朋友都是这样子的，就是学完就忘，就像我们大人现在去记忆英语单词也是一样的嘛，这种字符呀，他们又没什么画面感，小朋友还是属于具体形象思维为主哈，您记忆不是特别深刻，要反复的去复习。嗯，才能够去记住，但是目前这个阶段呢，我们先让他去拓展一下这个精音字形，感知一下字汉字就行了，没有必须要把每一个汉字都得死记硬背，死记硬背的话其实没有多大的意义的。
老师：因为现在的汉字它的笔画会更多，不像是生活当中常见的字，比如大小多少呀，上下左右这种宝贝，它本身阅读环节当中出现的也比较多，生活也比较常见，那肯定印象会更深刻的，后面的汉字字形复杂了，我们可以嗯，周五的时候让他去看一看，加深一下印象。然后等到后边儿他再长大一些，我们到时候也会教给他方式方法去学嘛，这样他识字啊，慢慢也就起来了，现在都是先阅读和识字的，他主要是每天阅读的一个习惯，我们一定要保持下去，一定要让他有这个阅读的积极性。
老师：周珍妈妈就可以也做鼓励宝贝嘛，他只要能答对了，我们就可以表扬他。然后呃，如果有时间看绘本的时候，您可以让他把绘本打开，看着图片去，呃，发挥自己的想象力，去编一篇故事说一说，或者是把自己认识的比较难的自己圈出来，然后给他一个小红花呀什么的一些小奖励，让他对于识字这一块，对阅读这一块都有兴趣保持。",67117428,61442,M7,"课程表现：孩子记不住所学的难字，学完就忘，不太愿意学识字课程
行为习惯：
生活情况：
家长需求：家长关心孩子识字课程情况，希望解决孩子记不住字、不愿学的问题
规划安排：
沟通态度：主动沟通，积极反馈孩子课程学习问题"
"用户：最近休假中……晚点再联系吧
老师：好的，大概什么时候哇",78037078,61442,M7,"课程表现：
行为习惯：
生活情况：家长最近处于休假中
家长需求：
规划安排：
沟通态度：回复积极"
"用户：最近小朋友的眼睛有点不舒服，所以暂停打卡了
老师：这是一条引用/回复消息：
""最近小朋友的眼睛有点不舒服，所以暂停打卡了""
------
宝贝怎么啦
老师：咱们去看没有哇
用户：看了，各说纷纭，现在只能尝试各种办法",48403784,61442,M7,"课程表现：
行为习惯：
生活情况：孩子最近眼睛不适，已去看医生但说法不一，正在尝试各种办法
家长需求：
规划安排：因孩子眼睛不适暂停课程打卡
沟通态度：回复积极"
"用户：最近娃眼睛不舒服，就搁浅了
用户：谢谢提醒，等好点会补上的
老师：好的，那宝贝最近多注意休息",28670001,61442,M3,"课程表现：
行为习惯：
生活情况：孩子最近眼睛不适，课程学习暂时搁置
家长需求：
规划安排：等孩子眼睛好点会补上课程
沟通态度：回复积极"
"用户：最近天热了  幼儿园回来就在户外玩了  天黑回来吃点东西就十点了  洗漱赶紧睡[憨笑][憨笑][憨笑]
用户：今晚回来让她补补课
用户：好呢
用户：宝贝在外面玩还没回来[偷笑]
老师：睡前记得完成哟
用户：已完成[偷笑]",66950452,61442,M3,"课程表现：
行为习惯：孩子幼儿园回来后喜欢在户外玩到天黑
生活情况：孩子就读幼儿园，天热时幼儿园放学后会在户外玩到很晚
家长需求：家长关心孩子课程学习，希望孩子完成课程
规划安排：
沟通态度：回复积极"
"用户：最近生病中
用户：明天补，这周生病休息几天
老师：好的，多宝妈妈，那宝贝注意休息[拥抱][拥抱]",67054046,61442,M0,"课程表现：
行为习惯：
生活情况：孩子最近生病，需休息几天，之后会补课程
家长需求：
规划安排：
沟通态度：主动沟通"
用户：最近看不了叫叫，手机坏了，用的备用机,78386688,61442,M3,"课程表现：
行为习惯：
生活情况：家长因手机损坏，目前使用备用机，孩子近期无法观看叫叫课程
家长需求：
规划安排：
沟通态度：主动沟通"
"用户：最近开始补了
用户：开始补了
老师：满满妈妈，那让宝宝要先完成我们当天的内容，再去补读前面的内容哟～
用户：最近循序渐进赶进度",66749270,61442,M3,"课程表现：孩子正在补读课程内容，按循序渐进的方式赶进度
行为习惯：
生活情况：
家长需求：让孩子完成课程进度
规划安排：
沟通态度：回复积极"
"用户：最近孩子生病了，完了补课哈小知老师[害羞]
老师：好的呢~宝宝先好好休息
老师：因为咱们这周是第一次入学最后一周啦，然后我看到宝贝本月的故事的话还落下了6篇，就是在前2周的时候子辛苦妈妈周末的时候带小朋友查漏补缺一下哈。",20199278,61442,M4,"课程表现：孩子本月落下6篇故事未学
行为习惯：
生活情况：孩子最近生病，需之后补课
家长需求：
规划安排：家长计划给孩子补课
沟通态度：回复积极"
"用户：最近带娃在外面 回去就补上了
老师：好嘞",59237403,61442,M2,"课程表现：
行为习惯：
生活情况：家长最近带孩子在外面
家长需求：
规划安排：
沟通态度：回复积极"
"用户：最近带孩子在外旅游
用户：都没有看叫叫了[破涕为笑]
用户：不是出去旅游了吗[破涕为笑]
老师：我忘记请假备注了
老师：sorry哈、
老师：出去玩多久呀，子坤妈妈[捂脸]
用户：今天刚回来
用户：玩了5天
用户：这会影响他吗？
用户：缺了这么多次
用户：在阅读哦[害羞]
用户：我最近不在家
用户：他爸爸带着孩子阅读呢
老师：好哟～
用户：今晚陪伴孩子
老师：好哟",78248684,61442,M2,"课程表现：
行为习惯：
生活情况：家长带孩子旅游5天刚回来，家长近期不在家，孩子由爸爸带着阅读，今晚家长陪伴孩子
家长需求：家长担心孩子缺课有影响，关心孩子课程情况
规划安排：
沟通态度：主动沟通，积极交流"
"用户：最近不积极了
老师：要固定好一个时间才好哦，假期会有懈怠情况是正常的哦
用户：尽量做好监督",78478805,61449,M7,"课程表现：孩子最近学习积极性下降
行为习惯：孩子假期学习出现懈怠情况
生活情况：
家长需求：家长希望孩子能保持积极的学习状态
规划安排：
沟通态度：回复积极，愿意配合监督孩子"
用户：字卡怎么卖,78195877,61442,M2,"课程表现：
行为习惯：
生活情况：
家长需求：家长对字卡销售情况感兴趣，可能有相关课程需求
规划安排：
沟通态度：主动沟通"
"用户：字卡我们也没收到啊
老师：您是说阅读完以后，我每月发的那个电子版的字卡吗
老师：那个是每个主题月更新结束之后，我这边单独整理的一个电子文档，我看周一的时候把到这个主题的先发给您
用户：就是你说的描描乐字卡嘛
用户：上次选的跳绳也没发给我们吧
老师：嗯，对的，上次说的那个苗苗乐字卡对吧？哦，那个我以为是说的是每个主题月的那个单独的识字卡，那行，我稍后再去找一找，然后发给你那个跳绳，因为兑换的家长太多了。有的缺货了，他下面去补货。然后我们这边一直在催仓库那边。他就是说按照对话的顺序陆续发出的，就需要等待一段时间。
老师：陈云妈妈，不好意思，那个呃，字卡还没没漏，因为是发的有点久了，然后当时可能嗯，这边发漏了，我现在打开电脑呢，因为电脑不在我身边，我有两台电脑，那个字卡在另外一台电电脑上面，然后我现在没法操作，还是只能等到周一的时候，您放心，我现在记住了，周一的时候到了公司就给您发过来哈。
老师：长春妈妈，这个是汉语苗苗乐，还有我们全年的一个字卡哈，您都可以保存下来。",12066103,61442,M7,"课程表现：
行为习惯：
生活情况：
家长需求：家长关注孩子课程配套的字卡和描描乐字卡的发放情况
规划安排：
沟通态度：家长主动沟通课程相关物品发放问题"
